row,col,lat,lon,population,jobs,income_index,car_ownership,transit_score,demand,gap_score,gap_class,gap_color
10,16,-1.2355063959755659,36.910855425200474,4314,1296,49.7,0.433,0.0,71.363681853823,71.363681853823,Critical Gap,#880e4f
10,17,-1.2355063959755659,36.91624666309141,3859,1421,52.4,0.446,5.129809646504713,62.38683394134914,59.186508115676936,High Gap,#c62828
10,18,-1.2355063959755659,36.92163790098235,4423,955,48.3,0.479,32.91679124581376,67.53517799140049,45.30476443448242,High Gap,#c62828
10,19,-1.2355063959755659,36.92702913887329,3854,1102,65.7,0.627,57.57313086983369,41.397098327138316,17.563492730941242,Low Gap,#f9a825
10,20,-1.2355063959755659,36.93242037676422,4116,857,66.2,0.529,69.99999999999973,56.69613280982047,17.008839842946294,Low Gap,#f9a825
10,21,-1.2355063959755659,36.93781161465516,4214,1655,60.6,0.576,57.57313086980573,52.287162558260505,22.183806030485123,Moderate Gap,#f57c00
10,22,-1.2355063959755659,36.9432028525461,3952,1611,49.3,0.504,32.9167912457784,57.60905513331369,38.64600271641544,Moderate Gap,#f57c00
10,23,-1.2355063959755659,36.948594090437034,3914,1580,59.7,0.496,39.998692541224926,57.96442681877936,34.77941395225248,Moderate Gap,#f57c00
10,24,-1.2355063959755659,36.953985328327974,3856,1205,64.4,0.464,69.99934627061246,60.697745886807475,18.209720565044677,Low Gap,#f9a825
10,25,-1.2355063959755659,36.959376566218914,3331,1286,63.0,0.524,100.0,45.98423885400464,0.0,Well Served,#1b5e20
10,26,-1.2355063959755659,36.96476780410985,3459,1426,46.4,0.364,69.999346270652,64.59941142810364,19.380245733742235,Low Gap,#f9a825
10,27,-1.2355063959755659,36.97015904200079,3285,1459,67.5,0.629,39.99869254126446,34.69438667709323,20.817085621045287,Moderate Gap,#f57c00
10,28,-1.2355063959755659,36.97555027989173,3157,1703,68.0,0.627,9.998038811876919,33.3773590436108,30.040277732051084,Moderate Gap,#f57c00
10,29,-1.2355063959755659,36.98094151778266,2675,1963,42.0,0.43,0.0,43.75499004916274,43.75499004916274,High Gap,#c62828
10,30,-1.2355063959755659,36.9863327556736,2899,1654,41.6,0.41,0.0,49.0424083656692,49.0424083656692,High Gap,#c62828
10,31,-1.2355063959755659,36.99172399356454,2484,1980,34.7,0.326,0.0,47.70006166993604,47.70006166993604,High Gap,#c62828
10,32,-1.2355063959755659,36.997115231455474,1682,1464,40.1,0.395,0.0,27.795416047217614,27.795416047217614,Moderate Gap,#f57c00
10,33,-1.2355063959755659,37.002506469346415,1724,1121,30.3,0.335,0.0,31.25041189798226,31.25041189798226,Moderate Gap,#f57c00
10,34,-1.2355063959755659,37.007897707237355,1847,1070,55.7,0.482,0.0,25.411135823580988,25.411135823580988,Moderate Gap,#f57c00
10,35,-1.2355063959755659,37.01328894512829,607,663,37.3,0.318,0.0,9.534815140632299,9.534815140632299,Low Gap,#f9a825
10,36,-1.2355063959755659,37.01868018301923,693,357,42.8,0.41,0.0,9.225296259497176,9.225296259497176,Low Gap,#f9a825
10,37,-1.2355063959755659,37.02407142091017,200,433,24.6,0.268,0.0,1.7850909213773267,1.7850909213773267,Well Served,#1b5e20
10,38,-1.2355063959755659,37.0294626588011,200,120,33.9,0.364,0.0,1.1913256197184876,1.1913256197184876,Well Served,#1b5e20
10,39,-1.2355063959755659,37.03485389669204,597,316,11.1,0.174,0.0,11.013005662454466,11.013005662454466,Low Gap,#f9a825
11,0,-1.2301165289256197,36.824595618945466,617,0,27.1,0.212,0.0,9.788946775993645,9.788946775993645,Low Gap,#f9a825
11,1,-1.2301165289256197,36.829986856836406,200,282,26.3,0.313,0.0,1.2272559657671014,1.2272559657671014,Well Served,#1b5e20
11,2,-1.2301165289256197,36.83537809472734,410,251,28.6,0.272,0.0,5.481377052949605,5.481377052949605,Low Gap,#f9a825
11,3,-1.2301165289256197,36.84076933261828,201,205,42.0,0.431,0.0,0.736304001933381,0.736304001933381,Well Served,#1b5e20
11,4,-1.2301165289256197,36.84616057050922,720,514,37.6,0.328,0.0,10.763452027949933,10.763452027949933,Low Gap,#f9a825
11,5,-1.2301165289256197,36.85155180840015,1061,468,53.4,0.418,0.0,14.568791355713016,14.568791355713016,Low Gap,#f9a825
11,6,-1.2301165289256197,36.85694304629109,1615,523,52.8,0.408,0.0,24.142127046947,24.142127046947,Moderate Gap,#f57c00
11,7,-1.2301165289256197,36.86233428418203,1638,289,43.0,0.407,5.131444259565909,24.814731374647984,23.54137726599691,Moderate Gap,#f57c00
11,8,-1.2301165289256197,36.867725522072966,1626,40,45.1,0.356,32.91668260206332,27.2251842857609,18.263556786590165,Low Gap,#f9a825
11,9,-1.2301165289256197,36.87311675996391,2930,556,35.3,0.277,57.573087924312816,58.38905984324852,24.772675081515423,Moderate Gap,#f57c00
11,10,-1.2301165289256197,36.87850799785485,2457,745,49.1,0.469,69.99999999999973,35.546834871036225,10.664050461310964,Low Gap,#f9a825
11,11,-1.2301165289256197,36.88389923574578,2770,837,46.5,0.418,57.57308792434077,44.930513022965116,19.06262925539603,Low Gap,#f9a825
11,12,-1.2301165289256197,36.88929047363672,3210,282,58.5,0.52,70.00000000000097,43.097025006842635,12.929107502052377,Low Gap,#f9a825
11,13,-1.2301165289256197,36.89468171152766,3573,1058,50.6,0.41,57.57308792431369,60.52403503824194,25.67847913033248,Moderate Gap,#f57c00
11,14,-1.2301165289256197,36.90007294941859,4787,775,33.6,0.287,32.916682602099236,100.0,67.08331739790077,Critical Gap,#880e4f
11,15,-1.2301165289256197,36.90546418730953,4185,1267,52.9,0.462,5.1314442595545735,65.72686440691436,62.35412699632053,Critical Gap,#880e4f
11,16,-1.2301165289256197,36.910855425200474,4358,1397,53.6,0.469,0.0,68.00984579237067,68.00984579237067,Critical Gap,#880e4f
11,17,-1.2301165289256197,36.91624666309141,4535,1493,56.8,0.421,9.997856611658673,77.82238755437436,70.0418168349187,Critical Gap,#880e4f
11,18,-1.2301165289256197,36.92163790098235,3922,1256,45.7,0.364,39.99857107445229,73.98702511313127,44.39327228738259,High Gap,#c62828
11,19,-1.2301165289256197,36.92702913887329,4488,1385,52.2,0.448,69.99928553724591,73.66699793615534,22.100625704108907,Moderate Gap,#f57c00
11,20,-1.2301165289256197,36.93242037676422,3494,1501,53.6,0.452,100.0,56.54078744410358,0.0,Well Served,#1b5e20
11,21,-1.2301165289256197,36.93781161465516,3704,1460,64.0,0.572,69.99928553720638,46.46837115863426,13.94084334681301,Low Gap,#f9a825
11,22,-1.2301165289256197,36.9432028525461,4032,1754,48.7,0.407,39.99857107441276,71.32616453208546,42.79671791706667,High Gap,#c62828
11,23,-1.2301165289256197,36.948594090437034,3831,1534,51.4,0.454,32.91668260206387,62.03015197168836,41.611883729589835,High Gap,#c62828
11,24,-1.2301165289256197,36.953985328327974,3303,1346,59.9,0.521,57.57308792431369,46.26800398795387,19.630085371144222,Low Gap,#f9a825
11,25,-1.2301165289256197,36.959376566218914,3898,1660,61.5,0.549,70.00000000000097,51.62047360878238,15.486142082634219,Low Gap,#f9a825
11,26,-1.2301165289256197,36.96476780410985,3841,1665,46.1,0.416,57.57308792434165,66.35398924174805,28.15194867428825,Moderate Gap,#f57c00
11,27,-1.2301165289256197,36.97015904200079,3007,1466,45.0,0.404,32.916682602099236,52.37099741127389,35.13220241785126,Moderate Gap,#f57c00
11,28,-1.2301165289256197,36.97555027989173,3325,2091,53.1,0.53,5.129636795807013,45.30929954429991,42.985097042953086,High Gap,#c62828
11,29,-1.2301165289256197,36.98094151778266,3301,1737,57.2,0.555,0.0,42.1983370985022,42.1983370985022,High Gap,#c62828
11,30,-1.2301165289256197,36.9863327556736,3019,1243,57.8,0.521,0.0,41.164743650103304,41.164743650103304,High Gap,#c62828
11,31,-1.2301165289256197,36.99172399356454,2682,1422,34.0,0.339,0.0,50.643684017383606,50.643684017383606,High Gap,#c62828
11,32,-1.2301165289256197,36.997115231455474,2224,541,39.2,0.413,0.0,36.219569980571045,36.219569980571045,Moderate Gap,#f57c00
11,33,-1.2301165289256197,37.002506469346415,2236,1335,38.0,0.393,0.0,37.540246882769836,37.540246882769836,Moderate Gap,#f57c00
11,34,-1.2301165289256197,37.007897707237355,951,378,46.1,0.377,0.0,14.828288091107952,14.828288091107952,Low Gap,#f9a825
11,35,-1.2301165289256197,37.01328894512829,1323,677,36.8,0.42,0.0,19.67220219926435,19.67220219926435,Low Gap,#f9a825
11,36,-1.2301165289256197,37.01868018301923,933,663,36.3,0.305,0.0,16.05381528009125,16.05381528009125,Low Gap,#f9a825
11,37,-1.2301165289256197,37.02407142091017,722,421,31.8,0.352,0.0,10.758209198827515,10.758209198827515,Low Gap,#f9a825
11,38,-1.2301165289256197,37.0294626588011,200,634,32.1,0.376,0.0,1.1546897050043783,1.1546897050043783,Well Served,#1b5e20
11,39,-1.2301165289256197,37.03485389669204,200,334,31.1,0.304,0.0,1.479957813456136,1.479957813456136,Well Served,#1b5e20
12,0,-1.2247266618756738,36.824595618945466,200,145,28.1,0.257,0.0,1.4457649471019953,1.4457649471019953,Well Served,#1b5e20
12,1,-1.2247266618756738,36.829986856836406,200,0,41.0,0.389,0.0,0.8369337762564844,0.8369337762564844,Well Served,#1b5e20
12,2,-1.2247266618756738,36.83537809472734,200,238,33.1,0.395,0.0,0.8813562320617209,0.8813562320617209,Well Served,#1b5e20
12,3,-1.2247266618756738,36.84076933261828,200,301,28.6,0.258,0.0,1.669047573962879,1.669047573962879,Well Served,#1b5e20
12,4,-1.2247266618756738,36.84616057050922,1281,501,38.5,0.362,0.0,19.895181003567487,19.895181003567487,Low Gap,#f9a825
12,5,-1.2247266618756738,36.85155180840015,663,353,39.6,0.314,0.0,10.204776321512703,10.204776321512703,Low Gap,#f9a825
12,6,-1.2247266618756738,36.85694304629109,1566,446,40.1,0.363,0.0,25.48491744155647,25.48491744155647,Moderate Gap,#f57c00
12,7,-1.2247266618756738,36.86233428418203,2230,64,55.2,0.484,0.0,30.034202404031628,30.034202404031628,Moderate Gap,#f57c00
12,8,-1.2247266618756738,36.867725522072966,2329,578,47.8,0.438,15.146090333013184,35.09808864591808,29.782100434446285,Moderate Gap,#f57c00
12,9,-1.2247266618756738,36.87311675996391,2850,608,42.3,0.38,32.917614111875636,48.799956857902174,32.73617537265614,Moderate Gap,#f57c00
12,10,-1.2247266618756738,36.87850799785485,3066,305,58.0,0.555,40.00000000000069,37.51328354856165,22.507970129136734,Moderate Gap,#f57c00
12,11,-1.2247266618756738,36.88389923574578,3032,886,57.1,0.502,69.9992250692868,42.30953994562292,12.69318985330653,Low Gap,#f9a825
12,12,-1.2247266618756738,36.88929047363672,3683,704,52.3,0.462,100.0,56.67497654123797,0.0,Well Served,#1b5e20
12,13,-1.2247266618756738,36.89468171152766,4669,1103,56.9,0.59,69.9992250692868,55.212359656323315,16.564135754429454,Low Gap,#f9a825
12,14,-1.2247266618756738,36.90007294941859,4223,1287,58.1,0.552,39.999999999999446,54.963436903532426,32.97806214211976,Moderate Gap,#f57c00
12,15,-1.2247266618756738,36.90546418730953,4280,1407,50.2,0.444,32.917614111874514,70.1692529671463,47.07120905023603,High Gap,#c62828
12,16,-1.2247266618756738,36.910855425200474,3623,1481,57.8,0.535,15.146090333012319,49.278649123205234,41.81486041211639,High Gap,#c62828
12,17,-1.2247266618756738,36.91624666309141,4279,1574,50.8,0.492,5.1294647006637,64.52674822690454,61.216871454119335,Critical Gap,#880e4f
12,18,-1.2247266618756738,36.92163790098235,3713,1468,48.9,0.447,32.91657443325931,61.003561926048356,40.92327905772121,High Gap,#c62828
12,19,-1.2247266618756738,36.92702913887329,3692,1592,55.1,0.484,57.57304516653499,56.58607318629543,24.00774771278102,Moderate Gap,#f57c00
12,20,-1.2247266618756738,36.93242037676422,3667,1756,54.4,0.512,70.00000000000097,53.123602562819286,15.937080768845275,Low Gap,#f9a825
12,21,-1.2247266618756738,36.93781161465516,4029,1740,78.2,0.693,57.57304516650703,36.040358167571284,15.290826481584563,Low Gap,#f9a825
12,22,-1.2247266618756738,36.9432028525461,3429,1586,68.9,0.608,32.91657443322394,39.34520254841471,26.39410966566306,Moderate Gap,#f57c00
12,23,-1.2247266618756738,36.948594090437034,3283,1760,62.1,0.534,39.99845013857358,45.07044884803319,27.04296783832132,Moderate Gap,#f57c00
12,24,-1.2247266618756738,36.953985328327974,4061,1421,49.5,0.485,69.9992250692868,62.28670508939267,18.68649420562578,Low Gap,#f9a825
12,25,-1.2247266618756738,36.959376566218914,3716,1620,64.6,0.545,100.0,49.8318931789271,0.0,Well Served,#1b5e20
12,26,-1.2247266618756738,36.96476780410985,3972,1491,62.2,0.558,69.99922506932633,51.667580390483344,15.50067450507379,Low Gap,#f9a825
12,27,-1.2247266618756738,36.97015904200079,3517,1499,50.0,0.479,39.99845013861313,53.83551391238803,32.302142723275374,Moderate Gap,#f57c00
12,28,-1.2247266618756738,36.97555027989173,3719,1303,46.7,0.434,9.997675207899913,61.88976348193569,55.70222594207431,High Gap,#c62828
12,29,-1.2247266618756738,36.98094151778266,3306,1540,48.2,0.466,0.0,51.30547935950133,51.30547935950133,High Gap,#c62828
12,30,-1.2247266618756738,36.9863327556736,3040,1190,70.3,0.634,0.0,31.234709348653915,31.234709348653915,Moderate Gap,#f57c00
12,31,-1.2247266618756738,36.99172399356454,3022,1626,46.3,0.444,0.0,48.0417780797395,48.0417780797395,High Gap,#c62828
12,32,-1.2247266618756738,36.997115231455474,2492,669,44.3,0.384,0.0,43.11396407590242,43.11396407590242,High Gap,#c62828
12,33,-1.2247266618756738,37.002506469346415,2181,1021,53.9,0.466,0.0,31.89850928400601,31.89850928400601,Moderate Gap,#f57c00
12,34,-1.2247266618756738,37.007897707237355,1291,616,36.9,0.303,0.0,23.794661817584263,23.794661817584263,Moderate Gap,#f57c00
12,35,-1.2247266618756738,37.01328894512829,1293,427,26.4,0.282,0.0,24.28762558800152,24.28762558800152,Moderate Gap,#f57c00
12,36,-1.2247266618756738,37.01868018301923,1125,298,45.7,0.418,0.0,16.214102546046455,16.214102546046455,Low Gap,#f9a825
12,37,-1.2247266618756738,37.02407142091017,200,224,39.3,0.347,0.0,1.353207015372657,1.353207015372657,Well Served,#1b5e20
12,38,-1.2247266618756738,37.0294626588011,569,172,44.7,0.392,0.0,7.216660553539605,7.216660553539605,Low Gap,#f9a825
12,39,-1.2247266618756738,37.03485389669204,288,497,36.9,0.286,0.0,3.296415641539591,3.296415641539591,Well Served,#1b5e20
13,0,-1.2193367948257277,36.824595618945466,200,73,42.8,0.403,0.0,0.7219400766875306,0.7219400766875306,Well Served,#1b5e20
13,1,-1.2193367948257277,36.829986856836406,200,518,23.0,0.186,0.0,1.951249874773842,1.951249874773842,Well Served,#1b5e20
13,2,-1.2193367948257277,36.83537809472734,350,258,29.0,0.303,0.0,4.144628126245068,4.144628126245068,Well Served,#1b5e20
13,3,-1.2193367948257277,36.84076933261828,1524,303,43.0,0.389,0.0,22.670611033368694,22.670611033368694,Moderate Gap,#f57c00
13,4,-1.2193367948257277,36.84616057050922,777,86,38.5,0.305,0.0,12.362788722615829,12.362788722615829,Low Gap,#f9a825
13,5,-1.2193367948257277,36.85155180840015,1944,426,34.6,0.327,0.0,33.893632476014034,33.893632476014034,Moderate Gap,#f57c00
13,6,-1.2193367948257277,36.85694304629109,1827,452,43.6,0.385,0.0,29.21623340395401,29.21623340395401,Moderate Gap,#f57c00
13,7,-1.2193367948257277,36.86233428418203,2198,391,55.9,0.5,0.0,28.915724631894875,28.915724631894875,Moderate Gap,#f57c00
13,8,-1.2193367948257277,36.867725522072966,3018,399,44.0,0.459,0.0,44.674663717921646,44.674663717921646,High Gap,#c62828
13,9,-1.2193367948257277,36.87311675996391,2773,963,49.3,0.453,5.131406099351721,42.01058958346567,39.8548556272061,Moderate Gap,#f57c00
13,10,-1.2193367948257277,36.87850799785485,3252,802,54.8,0.445,32.91646673929552,50.90613739325153,34.149635609941804,Moderate Gap,#f57c00
13,11,-1.2193367948257277,36.88389923574578,3519,829,48.1,0.399,57.5730025963867,60.619018669303095,25.718829476921083,Moderate Gap,#f57c00
13,12,-1.2193367948257277,36.88929047363672,4010,761,38.2,0.418,69.99999999999973,67.66986126923148,20.300958380769625,Moderate Gap,#f57c00
13,13,-1.2193367948257277,36.89468171152766,4115,1222,62.8,0.568,57.57300259641466,51.49341346990346,21.847109195893406,Moderate Gap,#f57c00
13,14,-1.2193367948257277,36.90007294941859,4123,1407,47.8,0.394,69.99999999999973,73.85092239186574,22.15527671755992,Moderate Gap,#f57c00
13,15,-1.2193367948257277,36.90546418730953,3836,1594,56.5,0.494,57.5730025963867,57.23464539165517,24.28294151428482,Moderate Gap,#f57c00
13,16,-1.2193367948257277,36.910855425200474,3557,1791,71.7,0.557,32.91646673926015,46.30010395106267,31.059745633768248,Moderate Gap,#f57c00
13,17,-1.2193367948257277,36.91624666309141,3079,1993,72.9,0.626,9.997494600602263,33.384642819449056,30.047014956144285,Moderate Gap,#f57c00
13,18,-1.2193367948257277,36.92163790098235,3981,1948,52.6,0.495,39.998329733748015,60.17112063110783,36.10367739658604,Moderate Gap,#f57c00
13,19,-1.2193367948257277,36.92702913887329,2966,2036,46.8,0.417,69.99916486689376,51.5672833955979,15.470615674134995,Low Gap,#f9a825
13,20,-1.2193367948257277,36.93242037676422,3356,2188,59.8,0.477,100.0,52.473679632605155,0.0,Well Served,#1b5e20
13,21,-1.2193367948257277,36.93781161465516,3308,2000,76.1,0.65,69.99916486685424,33.83965791031576,10.152179979294345,Low Gap,#f9a825
13,22,-1.2193367948257277,36.9432028525461,3609,1985,79.3,0.756,39.99832973370848,25.180067241324465,15.108460918969993,Low Gap,#f9a825
13,23,-1.2193367948257277,36.948594090437034,3364,1774,52.9,0.439,32.91646673926015,56.4721719464776,37.8835282507775,Moderate Gap,#f57c00
13,24,-1.2193367948257277,36.953985328327974,3682,2040,61.6,0.513,57.5730025963867,53.463346910484,22.682892805595817,Moderate Gap,#f57c00
13,25,-1.2193367948257277,36.959376566218914,3755,1598,55.1,0.428,69.99999999999973,64.23559608233982,19.27067882470212,Low Gap,#f9a825
13,26,-1.2193367948257277,36.96476780410985,3697,1675,67.4,0.59,57.57300259641466,44.51273306067185,18.88541609991612,Low Gap,#f9a825
13,27,-1.2193367948257277,36.97015904200079,4763,1403,52.2,0.561,32.91646673929552,61.96900583736981,41.57099864223987,High Gap,#c62828
13,28,-1.2193367948257277,36.97555027989173,4040,1831,51.9,0.446,5.129293361076758,66.27105671905855,62.871819806452464,Critical Gap,#880e4f
13,29,-1.2193367948257277,36.98094151778266,3527,1418,49.0,0.445,0.0,57.278649724320594,57.278649724320594,High Gap,#c62828
13,30,-1.2193367948257277,36.9863327556736,3502,1515,51.3,0.435,0.0,57.543911025821814,57.543911025821814,High Gap,#c62828
13,31,-1.2193367948257277,36.99172399356454,2918,874,51.4,0.462,0.0,44.70547924139149,44.70547924139149,High Gap,#c62828
13,32,-1.2193367948257277,36.997115231455474,2411,1281,40.8,0.425,0.0,38.91768801537765,38.91768801537765,Moderate Gap,#f57c00
13,33,-1.2193367948257277,37.002506469346415,2399,719,46.8,0.378,0.0,41.53071957598669,41.53071957598669,High Gap,#c62828
13,34,-1.2193367948257277,37.007897707237355,2246,647,33.0,0.299,0.0,43.43837472884162,43.43837472884162,High Gap,#c62828
13,35,-1.2193367948257277,37.01328894512829,999,634,48.6,0.462,0.0,13.149540883108548,13.149540883108548,Low Gap,#f9a825
13,36,-1.2193367948257277,37.01868018301923,1583,730,30.9,0.334,0.0,27.663273676765044,27.663273676765044,Moderate Gap,#f57c00
13,37,-1.2193367948257277,37.02407142091017,200,652,46.3,0.434,0.0,0.886221323498284,0.886221323498284,Well Served,#1b5e20
13,38,-1.2193367948257277,37.0294626588011,422,350,47.6,0.479,0.0,3.7702035808450067,3.7702035808450067,Well Served,#1b5e20
13,39,-1.2193367948257277,37.03485389669204,865,401,43.5,0.364,0.0,12.640734904231143,12.640734904231143,Low Gap,#f9a825
14,0,-1.2139469277757815,36.824595618945466,385,62,23.3,0.313,0.0,4.40513887626608,4.40513887626608,Well Served,#1b5e20
14,1,-1.2139469277757815,36.829986856836406,200,0,44.0,0.449,0.0,0.5588526706029334,0.5588526706029334,Well Served,#1b5e20
14,2,-1.2139469277757815,36.83537809472734,358,300,34.0,0.323,0.0,4.1358283860382965,4.1358283860382965,Well Served,#1b5e20
14,3,-1.2139469277757815,36.84076933261828,936,521,51.1,0.473,0.0,11.035670819654168,11.035670819654168,Low Gap,#f9a825
14,4,-1.2139469277757815,36.84616057050922,1660,78,28.6,0.303,0.0,29.2559121292589,29.2559121292589,Moderate Gap,#f57c00
14,5,-1.2139469277757815,36.85155180840015,1305,388,42.8,0.392,0.0,19.75878026893448,19.75878026893448,Low Gap,#f9a825
14,6,-1.2139469277757815,36.85694304629109,2228,566,47.1,0.412,0.0,34.71563135405026,34.71563135405026,Moderate Gap,#f57c00
14,7,-1.2139469277757815,36.86233428418203,2680,557,51.2,0.502,0.0,35.92001443326785,35.92001443326785,Moderate Gap,#f57c00
14,8,-1.2139469277757815,36.867725522072966,3140,896,69.4,0.609,0.0,33.37976913757474,33.37976913757474,Moderate Gap,#f57c00
14,9,-1.2139469277757815,36.87311675996391,3256,951,53.0,0.505,0.0,45.08195834501397,45.08195834501397,High Gap,#c62828
14,10,-1.2139469277757815,36.87850799785485,3807,877,54.6,0.511,15.145920427938753,52.95326768982845,44.933007901533635,High Gap,#c62828
14,11,-1.2139469277757815,36.88389923574578,3729,975,61.9,0.562,32.917560382715195,46.62477576344826,31.27703704820962,Moderate Gap,#f57c00
14,12,-1.2139469277757815,36.88929047363672,4379,1205,71.7,0.663,39.999999999999446,42.301240481187854,25.380744288712947,Moderate Gap,#f57c00
14,13,-1.2139469277757815,36.89468171152766,3752,1228,47.8,0.427,69.9991049299488,63.15761000493022,18.947848306331277,Low Gap,#f9a825
14,14,-1.2139469277757815,36.90007294941859,3353,1415,56.1,0.436,100.0,55.67767672073369,0.0,Well Served,#1b5e20
14,15,-1.2139469277757815,36.90546418730953,3767,1325,51.5,0.442,69.99910492990927,62.49172182269436,18.74807589151953,Low Gap,#f9a825
14,16,-1.2139469277757815,36.910855425200474,3657,1649,54.3,0.548,40.00000000000069,48.956771169029246,29.37406270141721,Moderate Gap,#f57c00
14,17,-1.2139469277757815,36.91624666309141,2945,2384,53.7,0.462,32.91756038273399,47.13020064372076,31.616088388320296,Moderate Gap,#f57c00
14,18,-1.2139469277757815,36.92163790098235,3055,2211,70.8,0.647,32.91635952021049,31.444353310424432,21.094016925959917,Moderate Gap,#f57c00
14,19,-1.2139469277757815,36.92702913887329,2732,2523,68.0,0.57,57.57296021398335,34.5677709038667,14.666081914522614,Low Gap,#f9a825
14,20,-1.2139469277757815,36.93242037676422,2520,2293,41.1,0.424,69.99999999999973,43.285849508803075,12.98575485264104,Low Gap,#f9a825
14,21,-1.2139469277757815,36.93781161465516,2665,2560,51.6,0.472,57.57296021395539,41.93707649394078,17.792660129188214,Low Gap,#f9a825
14,22,-1.2139469277757815,36.9432028525461,3183,2684,78.2,0.709,32.91635952017514,26.81305013506246,17.987170154280495,Low Gap,#f9a825
14,23,-1.2139469277757815,36.948594090437034,2593,2307,63.4,0.571,39.99820985981851,32.572311007535305,19.543969694548572,Low Gap,#f9a825
14,24,-1.2139469277757815,36.953985328327974,3307,1989,69.2,0.63,69.99910492990927,35.935369824438965,10.780932594078985,Low Gap,#f9a825
14,25,-1.2139469277757815,36.959376566218914,3263,1813,55.7,0.538,100.0,44.62657333313152,0.0,Well Served,#1b5e20
14,26,-1.2139469277757815,36.96476780410985,3576,1464,53.7,0.476,69.9991049299488,55.75624209920442,16.727371687186032,Low Gap,#f9a825
14,27,-1.2139469277757815,36.97015904200079,3884,1491,56.7,0.475,39.99820985985805,60.596234945971574,36.35882572510923,Moderate Gap,#f57c00
14,28,-1.2139469277757815,36.97555027989173,4155,1483,57.1,0.527,9.997314789767309,58.014652432033465,52.21474500421368,High Gap,#c62828
14,29,-1.2139469277757815,36.98094151778266,4013,1240,55.7,0.487,0.0,60.46451815288043,60.46451815288043,Critical Gap,#880e4f
14,30,-1.2139469277757815,36.9863327556736,3350,1191,61.7,0.612,0.0,37.06034945789061,37.06034945789061,Moderate Gap,#f57c00
14,31,-1.2139469277757815,36.99172399356454,3048,1027,45.9,0.39,0.0,53.50793521383652,53.50793521383652,High Gap,#c62828
14,32,-1.2139469277757815,36.997115231455474,2778,1021,33.7,0.312,0.0,54.56735284051436,54.56735284051436,High Gap,#c62828
14,33,-1.2139469277757815,37.002506469346415,2254,923,45.9,0.451,0.0,34.147882979658704,34.147882979658704,Moderate Gap,#f57c00
14,34,-1.2139469277757815,37.007897707237355,1773,787,43.2,0.419,0.0,27.704326920717175,27.704326920717175,Moderate Gap,#f57c00
14,35,-1.2139469277757815,37.01328894512829,1574,444,44.3,0.442,0.0,22.937616433911504,22.937616433911504,Moderate Gap,#f57c00
14,36,-1.2139469277757815,37.01868018301923,1256,576,41.4,0.499,0.0,15.584125014737005,15.584125014737005,Low Gap,#f9a825
14,37,-1.2139469277757815,37.02407142091017,1142,342,40.3,0.357,0.0,18.251057387496346,18.251057387496346,Low Gap,#f9a825
14,38,-1.2139469277757815,37.0294626588011,437,69,28.5,0.243,0.0,6.79705495326829,6.79705495326829,Low Gap,#f9a825
14,39,-1.2139469277757815,37.03485389669204,220,412,48.4,0.469,0.0,0.882000530759062,0.882000530759062,Well Served,#1b5e20
15,0,-1.2085570607258354,36.824595618945466,200,209,30.8,0.308,0.0,1.2434888236363764,1.2434888236363764,Well Served,#1b5e20
15,1,-1.2085570607258354,36.829986856836406,200,0,39.8,0.411,0.0,0.7660088882270673,0.7660088882270673,Well Served,#1b5e20
15,2,-1.2085570607258354,36.83537809472734,265,241,43.7,0.354,0.0,2.2573639260416716,2.2573639260416716,Well Served,#1b5e20
15,3,-1.2085570607258354,36.84076933261828,1266,11,35.7,0.371,0.0,19.133764984031075,19.133764984031075,Low Gap,#f9a825
15,4,-1.2085570607258354,36.84616057050922,1503,177,35.6,0.356,0.0,24.237942392426483,24.237942392426483,Moderate Gap,#f57c00
15,5,-1.2085570607258354,36.85155180840015,1925,0,32.3,0.397,0.0,30.000550138185073,30.000550138185073,Moderate Gap,#f57c00
15,6,-1.2085570607258354,36.85694304629109,2461,700,37.6,0.348,0.0,43.33021891506658,43.33021891506658,High Gap,#c62828
15,7,-1.2085570607258354,36.86233428418203,2835,497,57.4,0.541,0.0,35.16345655593784,35.16345655593784,Moderate Gap,#f57c00
15,8,-1.2085570607258354,36.867725522072966,2645,633,50.7,0.466,0.0,38.91018547132541,38.91018547132541,Moderate Gap,#f57c00
15,9,-1.2085570607258354,36.87311675996391,3464,928,56.3,0.506,0.0,48.26608055774004,48.26608055774004,High Gap,#c62828
15,10,-1.2085570607258354,36.87850799785485,3977,993,45.3,0.428,0.0,65.59264048717961,65.59264048717961,Critical Gap,#880e4f
15,11,-1.2085570607258354,36.88389923574578,4053,819,67.5,0.61,5.131368274837344,45.262684771475016,42.940089724771916,High Gap,#c62828
15,12,-1.2085570607258354,36.88929047363672,3829,1039,49.0,0.361,32.91625277600521,71.97852381506335,48.285890971659995,High Gap,#c62828
15,13,-1.2085570607258354,36.89468171152766,3750,1720,55.0,0.537,57.572918019241136,50.92137849397057,21.604454999369405,Moderate Gap,#f57c00
15,14,-1.2085570607258354,36.90007294941859,3157,1664,57.1,0.579,69.99999999999973,38.70210680531185,11.610632041593659,Low Gap,#f9a825
15,15,-1.2085570607258354,36.90546418730953,2790,1867,48.4,0.457,57.57291801921405,44.72686249356254,18.976302617577183,Low Gap,#f9a825
