row,col,lat,lon,population,vulnerability,shake_intensity,damage_ratio,damage_class,casualties,trapped,priority_score
7,24,15.60659867049946,32.71516091975562,873,0.41131284989040284,7.543441229713853,0.3325027543943155,Moderate,22,26,92
7,25,15.60659867049946,32.722620549133396,1379,0.5466647611955797,7.483322514528401,0.4679620771071619,Moderate,40,45,165
7,26,15.60659867049946,32.73008017851118,2776,0.450973640421352,7.426385620563508,0.396495873057611,Moderate,74,104,326
7,27,15.60659867049946,32.73753980788896,295,0.32563430228283896,7.372682509756043,0.27365862322034157,Minor,1,13,16
7,28,15.60659867049946,32.744999437266735,2044,0.5585156865199924,7.322100377673758,0.3641935903250541,Moderate,24,82,154
7,29,15.60659867049946,32.75245906664452,1027,0.33984564513286947,7.2744499910518305,0.22948254749717856,Minor,16,26,74
8,0,15.613785159899388,32.53612981468889,1986,0.4914571797249681,7.0821401400019965,0.3433398314695453,Moderate,24,40,112
8,1,15.613785159899388,32.54358944406667,1399,0.4300584358913594,7.119438341486436,0.19410258007248227,Minor,8,42,66
8,2,15.613785159899388,32.55104907344445,2429,0.46580616448570733,7.158852237580934,0.269301811136669,Minor,20,102,162
8,3,15.613785159899388,32.55850870282223,605,0.4798873553144746,7.200613123815522,0.48749597879889484,Moderate,4,50,62
8,4,15.613785159899388,32.565968332200015,2274,0.35180152373586815,7.244986223209825,0.26984228655623704,Minor,45,80,215
8,5,15.613785159899388,32.57342796157779,1706,0.49678975563711136,7.292275032520141,0.5009713743558566,Severe,36,150,258
8,6,15.613785159899388,32.58088759095557,1964,0.5459639110494429,7.34282459414478,0.3723583017595281,Moderate,25,109,184
8,7,15.613785159899388,32.588347220333354,2677,0.5317409912965001,7.397021527591896,0.37891568171495293,Moderate,30,139,229
8,8,15.613785159899388,32.59580684971113,2828,0.42233989299633695,7.455286218812402,0.27945085728056096,Minor,58,72,246
8,9,15.613785159899388,32.603266479088916,2849,0.4950829499683719,7.518047529268127,0.3466591527045679,Moderate,35,118,223
8,10,15.613785159899388,32.61072610846669,4981,0.5982231589485121,7.585680002029944,0.4572051764946386,Moderate,110,333,663
8,11,15.613785159899388,32.61818573784447,4888,0.5578428115371387,7.658362511785986,0.48843201903922145,Moderate,161,366,849
8,12,15.613785159899388,32.625645367222255,2745,0.4976203939548556,7.735777126972284,0.3224161820144028,Moderate,63,164,353
8,13,15.613785159899388,32.63310499660003,4608,0.641352935719924,7.816502535772155,0.48914485988938133,Moderate,145,215,650
8,14,15.613785159899388,32.64056462597782,4891,0.34970292800683,7.896910013008057,0.27830398383141414,Minor,46,262,400
8,15,15.613785159899388,32.648024255355594,4088,0.5038267991981081,7.969592522764099,0.4279296178151479,Moderate,87,339,600
8,16,15.613785159899388,32.65548388473337,3176,0.6557809927098195,8.02252832847838,0.48948824233230365,Moderate,124,237,609
8,17,15.613785159899388,32.662943514111156,4882,0.36140436980483065,8.042275032520141,0.269643776120384,Minor,70,153,363
8,18,15.613785159899388,32.67040314348893,4661,0.7147167936655043,8.02252832847838,0.5708739797224178,Severe,111,426,759
8,19,15.613785159899388,32.67786277286672,2928,0.4889988790891571,7.969592522764099,0.351324146469021,Moderate,35,186,291
8,20,15.613785159899388,32.685322402244495,1259,0.5420094836562604,7.896910013008057,0.2918545656165958,Minor,24,59,131
8,21,15.613785159899388,32.69278203162228,3385,0.5794944550279528,7.816502535772155,0.4232344511959364,Moderate,98,255,549
8,22,15.613785159899388,32.70024166100006,4013,0.42243531654066935,7.735777126972284,0.3455090304175735,Moderate,75,272,497
8,23,15.613785159899388,32.707701290377834,2276,0.582203595562895,7.658362511785986,0.46537723762163585,Moderate,71,110,323
8,24,15.613785159899388,32.71516091975562,2606,0.30270672618412714,7.585680002029944,0.2836533396778874,Minor,57,125,296
8,25,15.613785159899388,32.722620549133396,1947,0.4153665458275547,7.518047529268127,0.2978930117519328,Minor,33,65,164
8,26,15.613785159899388,32.73008017851118,3325,0.4271283480214267,7.455286218812402,0.26453307686697247,Minor,63,133,322
8,27,15.613785159899388,32.73753980788896,2061,0.3332134605108587,7.397021527591896,0.25852771750035697,Minor,39,44,161
8,28,15.613785159899388,32.744999437266735,1881,0.41723549254519093,7.34282459414478,0.22432904326917055,Minor,10,21,51
8,29,15.613785159899388,32.75245906664452,2569,0.4462065046087147,7.292275032520141,0.3292359608769373,Moderate,63,50,239
9,0,15.620971649299317,32.53612981468889,466,0.5691778297810388,7.089702821454894,0.46677971119205186,Moderate,5,22,37
9,1,15.620971649299317,32.54358944406667,1895,0.3728861488975924,7.12793061405948,0.2984994788131709,Minor,7,111,132
9,2,15.620971649299317,32.55104907344445,2296,0.4001556367942491,7.168453126454478,0.22659489234074162,Minor,37,91,202
9,3,15.620971649299317,32.55850870282223,1841,0.5022789966076466,7.21154962372027,0.4530911112248781,Moderate,27,131,212
9,4,15.620971649299317,32.565968332200015,433,0.5023647221911057,7.257550017780415,0.3829398613865139,Moderate,5,22,37
9,5,15.620971649299317,32.57342796157779,1899,0.3969934521816036,7.306846446398886,0.27610445536529027,Minor,19,57,114
9,6,15.620971649299317,32.58088759095557,2281,0.3216455219580617,7.359907505281958,0.24230633331569126,Minor,17,87,138
9,7,15.620971649299317,32.588347220333354,2318,0.5546816440970685,7.417295146056618,0.4273070006977587,Moderate,69,127,334
9,8,15.620971649299317,32.59580684971113,5200,0.5066434836238947,7.479683137432591,0.38961903693672884,Moderate,96,232,520
9,9,15.620971649299317,32.603266479088916,2851,0.4911480734479461,7.547872874421744,0.4840498264229173,Moderate,100,164,464
9,10,15.620971649299317,32.61072610846669,2776,0.5674904856832458,7.622794024339882,0.41056119279304376,Moderate,27,217,298
9,11,15.620971649299317,32.61818573784447,5843,0.507749477605621,7.705455634180577,0.38028191848420373,Moderate,104,385,697
9,12,15.620971649299317,32.625645367222255,3962,0.6263864228119801,7.796755831730394,0.5548615121038991,Severe,94,402,684
9,13,15.620971649299317,32.63310499660003,5312,0.43063150833188624,7.896910013008057,0.38074407037104174,Moderate,101,332,635
9,14,15.620971649299317,32.64056462597782,4646,0.494378596988957,8.003910640684605,0.4435934319967454,Moderate,122,120,486
9,15,15.620971649299317,32.648024255355594,4502,0.6246006572044507,8.109907505281958,0.5415398656506594,Severe,46,163,301
9,16,15.620971649299317,32.65548388473337,3766,0.39618595333627227,8.195365019512085,0.3399332971377883,Moderate,42,126,252
9,17,15.620971649299317,32.662943514111156,5308,0.3308361798606573,8.229683137432591,0.23834774870680203,Minor,53,117,276
9,18,15.620971649299317,32.67040314348893,4804,0.5624188344610012,8.195365019512085,0.41277688551845926,Moderate,83,140,389
9,19,15.620971649299317,32.67786277286672,4124,0.6064285736434355,8.109907505281958,0.39086209165735397,Moderate,73,156,375
9,20,15.620971649299317,32.685322402244495,4290,0.5450006431749517,8.003910640684605,0.41932647286833596,Moderate,34,174,276
9,21,15.620971649299317,32.69278203162228,3621,0.537277176358378,7.896910013008057,0.43333424668523984,Moderate,75,173,398
9,22,15.620971649299317,32.70024166100006,1837,0.644495981172942,7.796755831730394,0.4789740904778836,Moderate,54,150,312
9,23,15.620971649299317,32.707701290377834,3013,0.42072688761024135,7.705455634180577,0.25978777039508116,Minor,35,128,233
9,24,15.620971649299317,32.71516091975562,2070,0.6352991704629525,7.622794024339882,0.5029291231696733,Severe,79,69,306
9,25,15.620971649299317,32.722620549133396,3453,0.26748210239852244,7.547872874421744,0.2515620991552901,Minor,35,148,253
9,26,15.620971649299317,32.73008017851118,1403,0.4216569726977402,7.479683137432591,0.32992404656037083,Moderate,6,65,83
9,27,15.620971649299317,32.73753980788896,1180,0.14860407660306385,7.417295146056618,0.1241547785590517,Minor,3,28,37
9,28,15.620971649299317,32.744999437266735,2722,0.3310835645908729,7.359907505281958,0.26523064852783074,Minor,44,95,227
9,29,15.620971649299317,32.75245906664452,1054,0.201126818537465,7.306846446398886,0.18951449464757872,Minor,9,19,46
10,0,15.628158138699245,32.53612981468889,1385,0.354320951540501,7.095214304246503,0.2815874173147957,Minor,9,54,81
10,1,15.628158138699245,32.54358944406667,3098,0.39621671384132334,7.134135008533972,0.2667223275623003,Minor,39,105,222
10,2,15.628158138699245,32.55104907344445,2184,0.3485658020361598,7.17548840775717,0.23522792920276772,Minor,18,97,151
10,3,15.628158138699245,32.55850870282223,3497,0.6963744841923074,7.219592522764099,0.5431979131913048,Severe,148,161,605
10,4,15.628158138699245,32.565968332200015,1085,0.3862170242604334,7.266830442165489,0.33439244256140677,Moderate,9,44,71
10,5,15.628158138699245,32.57342796157779,1816,0.3117424086432354,7.317668732965867,0.251434430437301,Minor,27,57,138
10,6,15.628158138699245,32.58088759095557,1944,0.6147924700186025,7.372682509756043,0.5341569421897554,Severe,43,66,195
10,7,15.628158138699245,32.588347220333354,3864,0.4587845464769673,7.432590015038,0.34459040890418896,Moderate,104,246,558
10,8,15.628158138699245,32.59580684971113,3574,0.44861899213451717,7.498300825226366,0.3896077000200032,Moderate,17,103,154
10,9,15.628158138699245,32.603266479088916,4081,0.6753867648730629,7.570983334982408,0.5901876753434656,Severe,158,300,774
10,10,15.628158138699245,32.61072610846669,4576,0.5457758998243368,7.652158117311494,0.40789885123328745,Moderate,127,248,629
10,11,15.628158138699245,32.61818573784447,5462,0.6469006250144019,7.743820026016113,0.5375438894612279,Severe,52,516,672
10,12,15.628158138699245,32.625645367222255,3993,0.6143365977107926,7.848566521087868,0.4983943387231944,Moderate,75,384,609
10,13,15.628158138699245,32.63310499660003,5312,0.4557404518427667,7.969592522764099,0.3663337880458792,Moderate,88,117,381
10,14,15.628158138699245,32.64056462597782,5373,0.714538041795771,8.109907505281958,0.5246218772009837,Severe,162,298,784
10,15,15.628158138699245,32.648024255355594,5714,0.7064285787490991,8.268047529268127,0.5778487053125569,Severe,181,629,1172
10,16,15.628158138699245,32.65548388473337,5166,0.5296163768432295,8.421137516260071,0.4789034769833354,Moderate,65,133,328
10,17,15.628158138699245,32.662943514111156,5623,0.5526478211432281,8.493820026016113,0.4350338139724075,Moderate,91,265,538
10,18,15.628158138699245,32.67040314348893,4693,0.6088021396398957,8.421137516260071,0.4817644181908951,Moderate,73,224,443
10,19,15.628158138699245,32.67786277286672,5106,0.7611111093054079,8.268047529268127,0.6243186132082398,Severe,190,316,886
10,20,15.628158138699245,32.685322402244495,5095,0.5440782013082988,8.109907505281958,0.3770718929594296,Moderate,55,377,542
10,21,15.628158138699245,32.69278203162228,3872,0.4683999076457601,7.969592522764099,0.40158018036403076,Moderate,15,279,324
10,22,15.628158138699245,32.70024166100006,2986,0.4307618377664562,7.848566521087868,0.3462198789413543,Moderate,44,65,197
10,23,15.628158138699245,32.707701290377834,2813,0.4224639151456771,7.743820026016113,0.30808357949788817,Moderate,55,67,232
10,24,15.628158138699245,32.71516091975562,2945,0.4939144238260809,7.652158117311494,0.36084765363452764,Moderate,46,82,220
10,25,15.628158138699245,32.722620549133396,2748,0.4321863920678769,7.570983334982408,0.24821356599319955,Minor,8,105,129
10,26,15.628158138699245,32.73008017851118,2022,0.4088805813573652,7.498300825226366,0.30999660138906815,Moderate,49,101,248
10,27,15.628158138699245,32.73753980788896,749,0.3974709287017014,7.432590015038,0.23869542078863265,Minor,2,19,25
10,28,15.628158138699245,32.744999437266735,2568,0.28429243459491293,7.372682509756043,0.20976091592004714,Minor,11,79,112
10,29,15.628158138699245,32.75245906664452,1357,0.45248011112325504,7.317668732965867,0.3514408995525777,Moderate,31,28,121
11,0,15.635344628099173,32.53612981468889,936,0.4283999721674726,7.098566521087868,0.36224277454657894,Moderate,23,23,92
11,1,15.635344628099173,32.54358944406667,1081,0.4649612214051599,7.137915177013614,0.35756737001645755,Moderate,14,24,66
11,2,15.635344628099173,32.55104907344445,1991,0.42197570267326245,7.179783690151535,0.31432901511211236,Moderate,21,60,123
11,3,15.635344628099173,32.55850870282223,3288,0.34372179506285233,7.224515349890891,0.2638280462529073,Minor,38,165,279
11,4,15.635344628099173,32.565968332200015,1853,0.4581364995937107,7.27252832847838,0.2312178071350905,Minor,11,30,63
11,5,15.635344628099173,32.57342796157779,3160,0.44197461164399476,7.324339017835854,0.3556781416179832,Moderate,85,211,466
11,6,15.635344628099173,32.58088759095557,2156,0.5339310685179541,7.380595146506025,0.4228849564473169,Moderate,46,55,193
11,7,15.635344628099173,32.588347220333354,3417,0.5001413756522638,7.442123989175103,0.4259547417296364,Moderate,54,185,347
11,8,15.635344628099173,32.59580684971113,3975,0.6014756630473252,7.510004630224298,0.38795647090244023,Moderate,94,289,571
11,9,15.635344628099173,32.603266479088916,5267,0.5121093613705534,7.585680002029944,0.443669130834306,Moderate,162,355,841
11,10,15.635344628099173,32.61072610846669,3570,0.6123528652890246,7.671137516260071,0.42866131011337766,Moderate,45,226,361
11,11,15.635344628099173,32.61818573784447,5593,0.6071139385314426,7.769213726461839,0.5762261502584846,Severe,59,534,711
11,12,15.635344628099173,32.625645367222255,3762,0.6903132906658829,7.884135008533971,0.5584506318673851,Severe,51,255,408
11,13,15.635344628099173,32.63310499660003,6167,0.5895233360391069,8.02252832847838,0.4918559532542845,Moderate,236,255,963
11,14,15.635344628099173,32.64056462597782,7957,0.6218482660722218,8.195365019512085,0.4971057486114854,Moderate,268,416,1220
11,15,15.635344628099173,32.648024255355594,6592,0.510708432987304,8.421137516260071,0.3396296463007483,Moderate,157,346,817
11,16,15.635344628099173,32.65548388473337,6909,0.5468115343190998,8.7195925227641,0.4487170657558292,Moderate,103,540,849
11,17,15.635344628099173,32.662943514111156,5619,0.5228303965782354,8.945365019512085,0.4172971617358755,Moderate,111,211,544
11,18,15.635344628099173,32.67040314348893,4157,0.6584638764473348,8.7195925227641,0.6034009408634784,Severe,196,206,794
11,19,15.635344628099173,32.67786277286672,5505,0.6622192410885391,8.421137516260071,0.5896539286460286,Severe,103,536,845
11,20,15.635344628099173,32.685322402244495,4714,0.618584383387711,8.195365019512085,0.6057361633670283,Severe,190,346,916
11,21,15.635344628099173,32.69278203162228,3547,0.6269956462405704,8.02252832847838,0.4665038005727102,Moderate,110,131,461
11,22,15.635344628099173,32.70024166100006,4343,0.43201439697074706,7.884135008533971,0.2910213497855942,Minor,88,139,403
11,23,15.635344628099173,32.707701290377834,4416,0.31952613592246343,7.769213726461839,0.2799365275129463,Minor,98,233,527
11,24,15.635344628099173,32.71516091975562,3127,0.4955600182833422,7.671137516260071,0.3997890746146243,Moderate,88,113,377
11,25,15.635344628099173,32.722620549133396,2063,0.46963204926003455,7.585680002029944,0.45946035317932005,Moderate,11,135,168
11,26,15.635344628099173,32.73008017851118,1089,0.670048738124129,7.510004630224298,0.45523655700225674,Moderate,31,55,148
11,27,15.635344628099173,32.73753980788896,970,0.42503354137608973,7.442123989175103,0.2918886997170311,Minor,18,33,87
11,28,15.635344628099173,32.744999437266735,913,0.4685021291906556,7.380595146506025,0.4164854923082817,Moderate,18,37,91
11,29,15.635344628099173,32.75245906664452,2783,0.4053997899470861,7.324339017835854,0.32615721105289924,Moderate,72,49,265
12,0,15.642531117499102,32.53612981468889,2065,0.4550103428567921,7.099691637444675,0.4456001599070777,Moderate,24,47,119
12,1,15.642531117499102,32.54358944406667,2586,0.4002626370448925,7.139185045528198,0.31643128782830565,Moderate,19,45,102
12,2,15.642531117499102,32.55104907344445,1220,0.6378738432778994,7.181228130928563,0.40547250912242705,Moderate,12,77,113
12,3,15.642531117499102,32.55850870282223,528,0.5065221609653847,7.226172965994728,0.49955076361931583,Moderate,15,24,69
12,4,15.642531117499102,32.565968332200015,1667,0.3618328666776243,7.2744499910518305,0.29572018603410966,Minor,23,35,104
12,5,15.642531117499102,32.57342796157779,1432,0.4691900120035802,7.326593150440648,0.3211221609552739,Moderate,5,87,102
12,6,15.642531117499102,32.58088759095557,2220,0.5332204112897919,7.383275991774748,0.42284416453086243,Moderate,56,182,350
12,7,15.642531117499102,32.588347220333354,3313,0.48549639144097834,7.445365019512085,0.3725172155020989,Moderate,36,194,302
12,8,15.642531117499102,32.59580684971113,3958,0.8433964512945797,7.514001255353098,0.5975790744762594,Severe,176,309,837
12,9,15.642531117499102,32.603266479088916,4959,0.6027578945165968,7.590730039024169,0.5231109278730505,Severe,172,147,663
12,10,15.642531117499102,32.61072610846669,5187,0.701677597432339,7.6777179594907,0.5592725746294466,Severe,51,242,395
12,11,15.642531117499102,32.61818573784447,8040,0.6857991911148041,7.778138143936619,0.5562069543160094,Severe,247,448,1189
12,12,15.642531117499102,32.625645367222255,5847,0.5404082384249341,7.896910013008057,0.3925140369400184,Moderate,130,291,681
12,13,15.642531117499102,32.63310499660003,6070,0.6110871574626944,8.042275032520141,0.45796526446254987,Moderate,29,542,629
12,14,15.642531117499102,32.64056462597782,6558,0.5158333810786453,8.229683137432591,0.45822642841679684,Moderate,67,554,755
12,15,15.642531117499102,32.648024255355594,8050,0.5745260222547416,8.493820026016113,0.5050031375597793,Severe,261,259,1042
12,16,15.642531117499102,32.65548388473337,7796,0.5075793436088214,8.945365019512085,0.41698133213211463,Moderate,94,401,683
12,17,15.642531117499102,32.662943514111156,7534,0.5419849478665185,10.3,0.5469867578377836,Severe,69,613,820
12,18,15.642531117499102,32.67040314348893,5644,0.5415079896238216,8.945365019512085,0.43687376596495237,Moderate,35,213,318
12,19,15.642531117499102,32.67786277286672,5851,0.5861321088910798,8.493820026016113,0.5136196549671286,Severe,83,392,641
12,20,15.642531117499102,32.685322402244495,5101,0.662209298453406,8.229683137432591,0.5618754727290955,Severe,90,162,432
12,21,15.642531117499102,32.69278203162228,4107,0.6750140086117375,8.042275032520141,0.49823607758972627,Moderate,163,110,599
12,22,15.642531117499102,32.70024166100006,5150,0.4568238668943775,7.896910013008057,0.3415962367650033,Moderate,64,278,470
12,23,15.642531117499102,32.707701290377834,4937,0.6075709300872723,7.778138143936619,0.46460065840848375,Moderate,66,277,475
12,24,15.642531117499102,32.71516091975562,316,0.5235567645949201,7.6777179594907,0.45283939350068525,Moderate,9,28,55
12,25,15.642531117499102,32.722620549133396,1699,0.5050544751391803,7.590730039024169,0.4589200941101354,Moderate,33,52,151
12,26,15.642531117499102,32.73008017851118,746,0.5840482268436469,7.514001255353098,0.5030253255925048,Severe,19,55,112
12,27,15.642531117499102,32.73753980788896,1638,0.5948093414005966,7.445365019512085,0.48947429774021406,Moderate,61,135,318
12,28,15.642531117499102,32.744999437266735,1841,0.36885680263127696,7.383275991774748,0.2758901875627713,Minor,10,75,105
12,29,15.642531117499102,32.75245906664452,3227,0.494692669951856,7.326593150440648,0.28583129732563894,Minor,70,61,271
13,0,15.64971760689903,32.53612981468889,2172,0.4755111984966423,7.098566521087868,0.4029497960260905,Moderate,33,54,153
13,1,15.64971760689903,32.54358944406667,3320,0.3980748335016033,7.137915177013614,0.25875716736439885,Minor,48,66,210
13,2,15.64971760689903,32.55104907344445,1793,0.38682970733770455,7.179783690151535,0.2855214711519076,Minor,31,101,194
13,3,15.64971760689903,32.55850870282223,1415,0.44832625104264234,7.224515349890891,0.30143985787370775,Moderate,4,25,37
13,4,15.64971760689903,32.565968332200015,1527,0.4336981382738209,7.27252832847838,0.34170180931358585,Moderate,15,73,118
13,5,15.64971760689903,32.57342796157779,2382,0.29067585406977947,7.324339017835854,0.23710663436341278,Minor,25,63,138
13,6,15.64971760689903,32.58088759095557,3185,0.44486778210213707,7.380595146506025,0.25442863253697534,Minor,45,105,240
13,7,15.64971760689903,32.588347220333354,3745,0.7116357127364042,7.442123989175103,0.5509865951997962,Severe,107,345,666
13,8,15.64971760689903,32.59580684971113,4049,0.4056631006118063,7.510004630224298,0.33236763216676973,Moderate,34,237,339
13,9,15.64971760689903,32.603266479088916,4514,0.7085570935993307,7.585680002029944,0.491512793350529,Moderate,72,129,345
13,10,15.64971760689903,32.61072610846669,4899,0.502376698336931,7.671137516260071,0.3644819352012406,Moderate,95,298,583
13,11,15.64971760689903,32.61818573784447,6882,0.6725021270463617,7.769213726461839,0.505805069248611,Severe,130,368,758
13,12,15.64971760689903,32.625645367222255,7789,0.6136512432066161,7.884135008533971,0.48481115639543504,Moderate,94,257,539
13,13,15.64971760689903,32.63310499660003,6525,0.6326857163045804,8.02252832847838,0.5788010950027597,Severe,111,269,602
13,14,15.64971760689903,32.64056462597782,9701,0.6313661383579284,8.195365019512085,0.498405914769035,Moderate,347,906,1947
13,15,15.64971760689903,32.648024255355594,8284,0.6154071568542413,8.421137516260071,0.512161575647525,Severe,179,321,858
13,16,15.64971760689903,32.65548388473337,7342,0.6701153736712412,8.7195925227641,0.45020052980112746,Moderate,58,498,672
13,17,15.64971760689903,32.662943514111156,8603,0.6750946566493177,8.945365019512085,0.6383760865719116,Severe,146,832,1270
13,18,15.64971760689903,32.67040314348893,6426,0.5202441532245117,8.7195925227641,0.4587409332730016,Moderate,43,559,688
13,19,15.64971760689903,32.67786277286672,6019,0.4578003626527398,8.421137516260071,0.315538668454542,Moderate,72,126,342
13,20,15.64971760689903,32.685322402244495,5104,0.6544574113609055,8.195365019512085,0.4797613832720836,Moderate,47,252,393
13,21,15.64971760689903,32.69278203162228,4954,0.6576621500405789,8.02252832847838,0.6477059366447294,Severe,55,496,661
13,22,15.64971760689903,32.70024166100006,5761,0.4862080896934374,7.884135008533971,0.46247008801925993,Moderate,67,457,658
13,23,15.64971760689903,32.707701290377834,4070,0.5924320972859163,7.769213726461839,0.48567727596202653,Moderate,125,391,766
13,24,15.64971760689903,32.71516091975562,3306,0.5201864831536743,7.671137516260071,0.29235339851487985,Minor,17,172,223
13,25,15.64971760689903,32.722620549133396,3207,0.35569766014003024,7.585680002029944,0.29607427035652517,Minor,18,54,108
13,26,15.64971760689903,32.73008017851118,3350,0.5926890069434798,7.510004630224298,0.41701233610247107,Moderate,67,84,285
13,27,15.64971760689903,32.73753980788896,1059,0.4585195589494446,7.442123989175103,0.44102357309548457,Moderate,36,23,131
13,28,15.64971760689903,32.744999437266735,1794,0.24197485913980687,7.380595146506025,0.12826467873920344,Minor,3,31,40
13,29,15.64971760689903,32.75245906664452,955,0.445543432169379,7.324339017835854,0.2945628594304851,Minor,7,39,60
14,0,15.656904096298957,32.53612981468889,1940,0.4488177889060213,7.095214304246503,0.3473880265394449,Moderate,45,99,234
14,1,15.656904096298957,32.54358944406667,2770,0.4373036232842253,7.134135008533972,0.3325987159496804,Moderate,60,111,291
14,2,15.656904096298957,32.55104907344445,2039,0.3189891153307162,7.17548840775717,0.2138880109345166,Minor,20,67,127
14,3,15.656904096298957,32.55850870282223,3171,0.5056307489541217,7.219592522764099,0.2585295304589142,Minor,44,162,294
14,4,15.656904096298957,32.565968332200015,1897,0.26594940586629345,7.266830442165489,0.186076116134164,Minor,19,39,96
14,5,15.656904096298957,32.57342796157779,2749,0.5820346745438271,7.317668732965867,0.4631916487858933,Moderate,89,110,377
14,6,15.656904096298957,32.58088759095557,2855,0.4767026708524311,7.372682509756043,0.45872395278077427,Moderate,102,79,385
14,7,15.656904096298957,32.588347220333354,2931,0.5785891420758356,7.432590015038,0.46646534426652053,Moderate,14,130,172
14,8,15.656904096298957,32.59580684971113,4467,0.512650961616789,7.498300825226366,0.41456899990432916,Moderate,110,251,581
14,9,15.656904096298957,32.603266479088916,4154,0.5987130039136834,7.570983334982408,0.4442109592866939,Moderate,54,321,483
14,10,15.656904096298957,32.61072610846669,5288,0.5128491629830605,7.652158117311494,0.3896686753970415,Moderate,155,321,786
14,11,15.656904096298957,32.61818573784447,7139,0.5011513648648732,7.743820026016113,0.412810057607479,Moderate,64,451,643
14,12,15.656904096298957,32.625645367222255,6770,0.6298240977133059,7.848566521087868,0.5772409768143814,Severe,288,295,1159
14,13,15.656904096298957,32.63310499660003,8686,0.5971122914035527,7.969592522764099,0.42616828215836877,Moderate,208,416,1040
14,14,15.656904096298957,32.64056462597782,10321,0.552930949491597,8.109907505281958,0.42058979246427497,Moderate,172,255,771
14,15,15.656904096298957,32.648024255355594,11407,0.7094156753320968,8.268047529268127,0.5923578277400219,Severe,505,407,1922
14,16,15.656904096298957,32.65548388473337,10071,0.5701827743430421,8.421137516260071,0.5589303444385556,Severe,198,821,1415
14,17,15.656904096298957,32.662943514111156,9122,0.5648327046660675,8.493820026016113,0.4797763530438121,Moderate,186,850,1408
14,18,15.656904096298957,32.67040314348893,7362,0.7079573992628088,8.421137516260071,0.6902643780456695,Severe,114,279,621
14,19,15.656904096298957,32.67786277286672,7606,0.6224447899853189,8.268047529268127,0.5004226141457446,Severe,224,592,1264
14,20,15.656904096298957,32.685322402244495,5865,0.5507505717226466,8.109907505281958,0.4996063779462479,Moderate,62,545,731
14,21,15.656904096298957,32.69278203162228,4523,0.6549764952630228,7.969592522764099,0.4584973817642341,Moderate,132,172,568
14,22,15.656904096298957,32.70024166100006,4355,0.42950178254531235,7.848566521087868,0.40092399869394846,Moderate,94,152,434
14,23,15.656904096298957,32.707701290377834,3471,0.6800773732608679,7.743820026016113,0.38738381986040793,Moderate,77,236,467
14,24,15.656904096298957,32.71516091975562,2922,0.33232554460580754,7.652158117311494,0.29240517352130363,Minor,32,134,230
14,25,15.656904096298957,32.722620549133396,2597,0.41529572844459905,7.570983334982408,0.28784855141540344,Minor,38,127,241
14,26,15.656904096298957,32.73008017851118,1922,0.6201738073654326,7.498300825226366,0.473642283207627,Moderate,9,101,128
14,27,15.656904096298957,32.73753980788896,433,0.40809817158172834,7.432590015038,0.31029970087138675,Moderate,6,16,34
14,28,15.656904096298957,32.744999437266735,1974,0.2354663597604795,7.372682509756043,0.19888936102427884,Minor,19,59,116
14,29,15.656904096298957,32.75245906664452,1291,0.39928412299704596,7.317668732965867,0.38320423894362216,Moderate,21,45,108
15,0,15.664090585698885,32.53612981468889,2395,0.3583315241788421,7.089702821454894,0.2846030153241071,Minor,28,80,164
15,1,15.664090585698885,32.54358944406667,2804,0.37577297349455563,7.12793061405948,0.2209221854744269,Minor,36,31,139
15,2,15.664090585698885,32.55104907344445,3231,0.3487080911791186,7.168453126454478,0.206013496392738,Minor,43,41,170
15,3,15.664090585698885,32.55850870282223,923,0.4921403365265652,7.21154962372027,0.3135184634254533,Moderate,18,30,84
15,4,15.664090585698885,32.565968332200015,1739,0.5569845089985919,7.257550017780415,0.444977319130568,Moderate,22,75,141
15,5,15.664090585698885,32.57342796157779,3259,0.5746398053075201,7.306846446398886,0.42847148659820017,Moderate,66,261,459
15,6,15.664090585698885,32.58088759095557,4664,0.5483597488229894,7.359907505281958,0.5013889745954528,Severe,61,226,409
15,7,15.664090585698885,32.588347220333354,3121,0.4122740542677521,7.417295146056618,0.32828694405788866,Moderate,37,162,273
15,8,15.664090585698885,32.59580684971113,3543,0.478607543901453,7.479683137432591,0.37955593622665235,Moderate,101,201,504
15,9,15.664090585698885,32.603266479088916,5016,0.551808951683437,7.547872874421744,0.4250040960170233,Moderate,49,281,428
15,10,15.664090585698885,32.61072610846669,6841,0.6063953309341447,7.622794024339882,0.4186540475214066,Moderate,161,389,872
15,11,15.664090585698885,32.61818573784447,6924,0.5551623168060685,7.705455634180577,0.42011406652064187,Moderate,133,221,620
15,12,15.664090585698885,32.625645367222255,8702,0.688766992837649,7.796755831730394,0.5031711267767951,Severe,76,839,1067
15,13,15.664090585698885,32.63310499660003,8976,0.608480781124149,7.896910013008057,0.5340219826180355,Severe,104,339,651
15,14,15.664090585698885,32.64056462597782,11419,0.6291979336911756,8.003910640684605,0.4710244621043689,Moderate,202,558,1164
15,15,15.664090585698885,32.648024255355594,12247,0.741815805085823,8.109907505281958,0.6381212472292181,Severe,544,396,2028
15,16,15.664090585698885,32.65548388473337,11351,0.6080793728554414,8.195365019512085,0.5328932691375271,Severe,285,318,1173
15,17,15.664090585698885,32.662943514111156,9121,0.95,8.229683137432591,0.8194730528518116,Collapsed,467,617,2018
